# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1089163	1090071	+					kdgD		HUK68_RS05050	909		old_locus_tag=HUK68_05050
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1089163	1090071	+	WP_175503203.1	WP_175503203.1		5-dehydro-4-deoxyglucarate dehydratase	kdgD		HUK68_RS05050	909	302	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1090175	1091140	+							HUK68_RS05055	966		old_locus_tag=HUK68_05055
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1090175	1091140	+	WP_175503204.1	WP_175503204.1		2-hydroxyacid dehydrogenase			HUK68_RS05055	966	321	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1091199	1092287	+							HUK68_RS05060	1089		old_locus_tag=HUK68_05060
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1091199	1092287	+	WP_175503205.1	WP_175503205.1		SMP-30/gluconolactonase/LRE family protein			HUK68_RS05060	1089	362	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1092313	1093761	+							HUK68_RS05065	1449		old_locus_tag=HUK68_05065
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1092313	1093761	+	WP_175503206.1	WP_175503206.1		aldehyde dehydrogenase family protein			HUK68_RS05065	1449	482	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1093826	1094671	-							HUK68_RS05070	846		old_locus_tag=HUK68_05070
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1093826	1094671	-	WP_175503207.1	WP_175503207.1		symmetrical bis(5'-nucleosyl)-tetraphosphatase			HUK68_RS05070	846	281	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1094696	1095994	+							HUK68_RS05075	1299		old_locus_tag=HUK68_05075
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1094696	1095994	+	WP_175503208.1	WP_175503208.1		hemolysin family protein			HUK68_RS05075	1299	432	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1096117	1096407	+							HUK68_RS05080	291		old_locus_tag=HUK68_05080
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1096117	1096407	+	WP_175503209.1	WP_175503209.1		H-NS histone family protein			HUK68_RS05080	291	96	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1096708	1097916	+							HUK68_RS05085	1209		old_locus_tag=HUK68_05085
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1096708	1097916	+	WP_175503210.1	WP_175503210.1		FAD-dependent monooxygenase			HUK68_RS05085	1209	402	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1097976	1099166	-							HUK68_RS05090	1191		old_locus_tag=HUK68_05090
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1097976	1099166	-	WP_175505739.1	WP_175505739.1		MFS transporter			HUK68_RS05090	1191	396	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1099338	1100189	-					kynA		HUK68_RS05095	852		old_locus_tag=HUK68_05095
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1099338	1100189	-	WP_175503211.1	WP_175503211.1		tryptophan 2,3-dioxygenase	kynA		HUK68_RS05095	852	283	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1100291	1101175	+							HUK68_RS05100	885		old_locus_tag=HUK68_05100
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1100291	1101175	+	WP_175503212.1	WP_175503212.1		DNA-3-methyladenine glycosylase 2 family protein			HUK68_RS05100	885	294	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1101176	1102486	-					kynU		HUK68_RS05105	1311		old_locus_tag=HUK68_05105
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1101176	1102486	-	WP_175503213.1	WP_175503213.1		kynureninase	kynU		HUK68_RS05105	1311	436	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1102506	1103138	-					kynB		HUK68_RS05110	633		old_locus_tag=HUK68_05110
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1102506	1103138	-	WP_175503214.1	WP_175503214.1		arylformamidase	kynB		HUK68_RS05110	633	210	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1103150	1104520	-							HUK68_RS05115	1371		old_locus_tag=HUK68_05115
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1103150	1104520	-	WP_175503215.1	WP_175503215.1		amino acid permease			HUK68_RS05115	1371	456	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1104658	1105581	-					argF		HUK68_RS05120	924		old_locus_tag=HUK68_05120
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1104658	1105581	-	WP_175503216.1	WP_175503216.1		ornithine carbamoyltransferase	argF		HUK68_RS05120	924	307	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1105598	1106794	-							HUK68_RS05125	1197		old_locus_tag=HUK68_05125
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1105598	1106794	-	WP_175503217.1	WP_175503217.1		aspartate aminotransferase family protein			HUK68_RS05125	1197	398	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1107023	1107343	+							HUK68_RS05130	321		old_locus_tag=HUK68_05130
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1107023	1107343	+	WP_175503218.1	WP_175503218.1		DUF3579 domain-containing protein			HUK68_RS05130	321	106	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1107776	1108075	-					rpsT		HUK68_RS05135	300		old_locus_tag=HUK68_05135
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1107776	1108075	-	WP_175503219.1	WP_175503219.1		30S ribosomal protein S20	rpsT		HUK68_RS05135	300	99	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1108191	1109756	+					murJ		HUK68_RS05140	1566		old_locus_tag=HUK68_05140
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1108191	1109756	+	WP_175503220.1	WP_175503220.1		murein biosynthesis integral membrane protein MurJ	murJ		HUK68_RS05140	1566	521	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1109867	1110706	+							HUK68_RS05145	840		old_locus_tag=HUK68_05145
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1109867	1110706	+	WP_175503221.1	WP_175503221.1		tetratricopeptide repeat protein			HUK68_RS05145	840	279	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1110718	1111776	-							HUK68_RS05150	1059		old_locus_tag=HUK68_05150
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1110718	1111776	-	WP_175503222.1	WP_175503222.1		AI-2E family transporter			HUK68_RS05150	1059	352	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1111803	1112855	-					purM		HUK68_RS05155	1053		old_locus_tag=HUK68_05155
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1111803	1112855	-	WP_175503223.1	WP_175503223.1		phosphoribosylformylglycinamidine cyclo-ligase	purM		HUK68_RS05155	1053	350	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1113174	1113872	+					hda		HUK68_RS05160	699		old_locus_tag=HUK68_05160
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1113174	1113872	+	WP_175505740.1	WP_175505740.1		DnaA regulatory inactivator Hda	hda		HUK68_RS05160	699	232	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1113905	1114609	+							HUK68_RS05165	705		old_locus_tag=HUK68_05165
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1113905	1114609	+	WP_175503224.1	WP_175503224.1		HAD family phosphatase			HUK68_RS05165	705	234	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1114606	1116216	+					pcnB		HUK68_RS05170	1611		old_locus_tag=HUK68_05170
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1114606	1116216	+	WP_175503225.1	WP_175503225.1		polynucleotide adenylyltransferase PcnB	pcnB		HUK68_RS05170	1611	536	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1116220	1116726	+					folK		HUK68_RS05175	507		old_locus_tag=HUK68_05175
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1116220	1116726	+	WP_175503226.1	WP_175503226.1		2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	folK		HUK68_RS05175	507	168	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1116817	1117785	-							HUK68_RS05180	969		old_locus_tag=HUK68_05180
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1116817	1117785	-	WP_175503227.1	WP_175503227.1		tripartite tricarboxylate transporter substrate binding protein			HUK68_RS05180	969	322	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1117911	1118966	-							HUK68_RS05185	1056		old_locus_tag=HUK68_05185
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1117911	1118966	-	WP_175503228.1	WP_175503228.1		CDP-6-deoxy-delta-3,4-glucoseen reductase			HUK68_RS05185	1056	351	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1119037	1119984	+							HUK68_RS05190	948		old_locus_tag=HUK68_05190
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1119037	1119984	+	WP_175503229.1	WP_175503229.1		NAD-dependent epimerase/dehydratase family protein			HUK68_RS05190	948	315	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1119981	1120622	-							HUK68_RS05195	642		old_locus_tag=HUK68_05195
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1119981	1120622	-	WP_175503230.1	WP_175503230.1		DUF4124 domain-containing protein			HUK68_RS05195	642	213	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1120635	1121234	-							HUK68_RS05200	600		old_locus_tag=HUK68_05200
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1120635	1121234	-	WP_175503231.1	WP_175503231.1		hypothetical protein			HUK68_RS05200	600	199	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1121763	1122293	+							HUK68_RS05205	531		old_locus_tag=HUK68_05205
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1121763	1122293	+	WP_175503232.1	WP_175503232.1		6,7-dimethyl-8-ribityllumazine synthase			HUK68_RS05205	531	176	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1122290	1123201	-							HUK68_RS05210	912		old_locus_tag=HUK68_05210
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1122290	1123201	-	WP_175503233.1	WP_175503233.1		LysR family transcriptional regulator			HUK68_RS05210	912	303	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1123314	1123967	+							HUK68_RS05215	654		old_locus_tag=HUK68_05215
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1123314	1123967	+	WP_175503234.1	WP_175503234.1		NAD(P)-dependent oxidoreductase			HUK68_RS05215	654	217	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1124124	1125293	+							HUK68_RS05220	1170		old_locus_tag=HUK68_05220
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1124124	1125293	+	WP_175503235.1	WP_175503235.1		sugar transporter			HUK68_RS05220	1170	389	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1125535	1125753	+							HUK68_RS05225	219		old_locus_tag=HUK68_05225
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1125535	1125753	+	WP_175503236.1	WP_175503236.1		hypothetical protein			HUK68_RS05225	219	72	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1125972	1127528	-							HUK68_RS05230	1557		old_locus_tag=HUK68_05230
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1125972	1127528	-	WP_175503237.1	WP_175503237.1		methyl-accepting chemotaxis protein			HUK68_RS05230	1557	518	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1127960	1128139	+							HUK68_RS05235	180		old_locus_tag=HUK68_05235
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1127960	1128139	+	WP_175502326.1	WP_175502326.1		hypothetical protein			HUK68_RS05235	180	59	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1128228	1128530	-							HUK68_RS05240	303		old_locus_tag=HUK68_05240
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1128228	1128530	-	WP_175503238.1	WP_175503238.1		BrnA antitoxin family protein			HUK68_RS05240	303	100	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1128511	1128783	-							HUK68_RS05245	273		old_locus_tag=HUK68_05245
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1128511	1128783	-	WP_175503239.1	WP_175503239.1		BrnT family toxin			HUK68_RS05245	273	90	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1129329	1130360	-							HUK68_RS05250	1032		old_locus_tag=HUK68_05250
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1129329	1130360	-	WP_175503240.1	WP_175503240.1		integrase			HUK68_RS05250	1032	343	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1130378	1130587	-							HUK68_RS05255	210		old_locus_tag=HUK68_05255
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1130378	1130587	-	WP_175503241.1	WP_175503241.1		DUF4224 domain-containing protein			HUK68_RS05255	210	69	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1130708	1131049	-							HUK68_RS05260	342		old_locus_tag=HUK68_05260
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1130708	1131049	-	WP_175503242.1	WP_175503242.1		hypothetical protein			HUK68_RS05260	342	113	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1131046	1132707	-							HUK68_RS05265	1662		old_locus_tag=HUK68_05265
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1131046	1132707	-	WP_175503243.1	WP_175503243.1		DNA cytosine methyltransferase			HUK68_RS05265	1662	553	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1132715	1133230	-							HUK68_RS05270	516		old_locus_tag=HUK68_05270
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1132715	1133230	-	WP_175503244.1	WP_175503244.1		DUF4406 domain-containing protein			HUK68_RS05270	516	171	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1133244	1133462	-							HUK68_RS05275	219		old_locus_tag=HUK68_05275
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1133244	1133462	-	WP_175503245.1	WP_175503245.1		hypothetical protein			HUK68_RS05275	219	72	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1133455	1133667	-							HUK68_RS05280	213		old_locus_tag=HUK68_05280
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1133455	1133667	-	WP_175503246.1	WP_175503246.1		hypothetical protein			HUK68_RS05280	213	70	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1133707	1133940	-							HUK68_RS05285	234		old_locus_tag=HUK68_05285
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1133707	1133940	-	WP_175503247.1	WP_175503247.1		hypothetical protein			HUK68_RS05285	234	77	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1133945	1134211	-							HUK68_RS05290	267		old_locus_tag=HUK68_05290
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1133945	1134211	-	WP_175503248.1	WP_175503248.1		hypothetical protein			HUK68_RS05290	267	88	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1134233	1136131	-							HUK68_RS05295	1899		old_locus_tag=HUK68_05295
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1134233	1136131	-	WP_175503249.1	WP_175503249.1		replication endonuclease			HUK68_RS05295	1899	632	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1136134	1136556	-							HUK68_RS05300	423		old_locus_tag=HUK68_05300
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1136134	1136556	-	WP_175503250.1	WP_175503250.1		hypothetical protein			HUK68_RS05300	423	140	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1136553	1136711	-							HUK68_RS05305	159		old_locus_tag=HUK68_05305
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1136553	1136711	-	WP_175503251.1	WP_175503251.1		hypothetical protein			HUK68_RS05305	159	52	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1136708	1137124	-							HUK68_RS05310	417		old_locus_tag=HUK68_05310
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1136708	1137124	-	WP_175503252.1	WP_175503252.1		hypothetical protein			HUK68_RS05310	417	138	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1137215	1137925	-							HUK68_RS05315	711		old_locus_tag=HUK68_05315
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1137215	1137925	-	WP_175503253.1	WP_175503253.1		ogr/Delta-like zinc finger family protein			HUK68_RS05315	711	236	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1137938	1138189	-							HUK68_RS05320	252		old_locus_tag=HUK68_05320
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1137938	1138189	-	WP_175503254.1	WP_175503254.1		hypothetical protein			HUK68_RS05320	252	83	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1138308	1138592	+							HUK68_RS05325	285		old_locus_tag=HUK68_05325
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1138308	1138592	+	WP_244146258.1	WP_244146258.1		helix-turn-helix domain-containing protein			HUK68_RS05325	285	94	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1138667	1139155	+							HUK68_RS05330	489		old_locus_tag=HUK68_05330
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1138667	1139155	+	WP_175503256.1	WP_175503256.1		hypothetical protein			HUK68_RS05330	489	162	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1139215	1140366	-							HUK68_RS05335	1152		old_locus_tag=HUK68_05335
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1139215	1140366	-	WP_175503257.1	WP_175503257.1		late control protein			HUK68_RS05335	1152	383	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1140377	1140847	-							HUK68_RS05340	471		old_locus_tag=HUK68_05340
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1140377	1140847	-	WP_175503258.1	WP_175503258.1		phage tail protein			HUK68_RS05340	471	156	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1140850	1143783	-							HUK68_RS05345	2934		old_locus_tag=HUK68_05345
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1140850	1143783	-	WP_175503259.1	WP_175503259.1		phage tail tape measure protein			HUK68_RS05345	2934	977	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	1143826	1143993	-							HUK68_RS05350	168		old_locus_tag=HUK68_05350
