# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	969881	971254	+							CBP33_RS04565	1374		old_locus_tag=CBP33_04565
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	969881	971254	+	WP_236749245.1	WP_236749245.1		efflux transporter outer membrane subunit			CBP33_RS04565	1374	457	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	971384	972727	+							CBP33_RS04570	1344		old_locus_tag=CBP33_04570
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	971384	972727	+	WP_086913962.1	WP_086913962.1		glycerate kinase			CBP33_RS04570	1344	447	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	972869	973891	-							CBP33_RS04575	1023		old_locus_tag=CBP33_04575
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	972869	973891	-	WP_086911584.1	WP_086911584.1		porin			CBP33_RS04575	1023	340	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	974148	974771	+							CBP33_RS04585	624		old_locus_tag=CBP33_04585
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	974148	974771	+	WP_086911586.1	WP_086911586.1		Crp/Fnr family transcriptional regulator			CBP33_RS04585	624	207	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	974947	977058	+							CBP33_RS04590	2112		old_locus_tag=CBP33_04590
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	974947	977058	+	WP_086911587.1	WP_086911587.1		diguanylate cyclase			CBP33_RS04590	2112	703	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	977943	980366	-					xdhB		CBP33_RS04600	2424		old_locus_tag=CBP33_04595
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	977943	980366	-	WP_086911588.1	WP_086911588.1		xanthine dehydrogenase molybdopterin binding subunit	xdhB		CBP33_RS04600	2424	807	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	980363	982051	-					xdhA		CBP33_RS04605	1689		old_locus_tag=CBP33_04600
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	980363	982051	-	WP_086911589.1	WP_086911589.1		xanthine dehydrogenase small subunit	xdhA		CBP33_RS04605	1689	562	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	982329	983954	+							CBP33_RS04610	1626		old_locus_tag=CBP33_04605
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	982329	983954	+	WP_086911590.1	WP_086911590.1		ABC transporter ATP-binding protein			CBP33_RS04610	1626	541	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	983941	985089	+							CBP33_RS04615	1149		old_locus_tag=CBP33_04610
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	983941	985089	+	WP_236749224.1	WP_236749224.1		ABC transporter permease			CBP33_RS04615	1149	382	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	985089	986009	+							CBP33_RS04620	921		old_locus_tag=CBP33_04615
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	985089	986009	+	WP_086911591.1	WP_086911591.1		ABC transporter permease			CBP33_RS04620	921	306	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	986060	987226	+							CBP33_RS04625	1167		old_locus_tag=CBP33_04620
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	986060	987226	+	WP_086911592.1	WP_086911592.1		BMP family ABC transporter substrate-binding protein			CBP33_RS04625	1167	388	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	987272	987661	+							CBP33_RS04630	390		old_locus_tag=CBP33_04625
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	987272	987661	+	WP_086911593.1	WP_086911593.1		DoxX family protein			CBP33_RS04630	390	129	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	987714	988763	+							CBP33_RS04635	1050		old_locus_tag=CBP33_04630
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	987714	988763	+	WP_086911594.1	WP_086911594.1		adenosine deaminase			CBP33_RS04635	1050	349	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	988780	989226	-							CBP33_RS04640	447		old_locus_tag=CBP33_04635
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	988780	989226	-	WP_086913963.1	WP_086913963.1		HIT family protein			CBP33_RS04640	447	148	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	989525	989779	+							CBP33_RS04645	255		old_locus_tag=CBP33_04640
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	989525	989779	+	WP_086911595.1	WP_086911595.1		hypothetical protein			CBP33_RS04645	255	84	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	989814	989972	+							CBP33_RS04650	159		old_locus_tag=CBP33_04645
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	989814	989972	+	WP_086911596.1	WP_086911596.1		DUF3309 family protein			CBP33_RS04650	159	52	
gene	pseudogene	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	990245	990433	+							CBP33_RS19430	189		partial;pseudo;old_locus_tag=CBP33_04650
CDS	without_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	990245	990433	+				collagen-like protein			CBP33_RS19430	189		partial;pseudo
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	990577	991716	+							CBP33_RS04660	1140		old_locus_tag=CBP33_04655
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	990577	991716	+	WP_086911598.1	WP_086911598.1		BMP family ABC transporter substrate-binding protein			CBP33_RS04660	1140	379	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	991765	993063	+					guaD		CBP33_RS04665	1299		old_locus_tag=CBP33_04660
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	991765	993063	+	WP_086911599.1	WP_086911599.1		guanine deaminase	guaD		CBP33_RS04665	1299	432	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	993118	993690	+					dcd		CBP33_RS04670	573		old_locus_tag=CBP33_04665
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	993118	993690	+	WP_086911600.1	WP_086911600.1		dCTP deaminase	dcd		CBP33_RS04670	573	190	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	993754	995451	-							CBP33_RS04675	1698		old_locus_tag=CBP33_04670
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	993754	995451	-	WP_086911601.1	WP_086911601.1		GGDEF domain-containing protein			CBP33_RS04675	1698	565	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	995448	996437	-							CBP33_RS04680	990		old_locus_tag=CBP33_04675
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	995448	996437	-	WP_086911602.1	WP_086911602.1		delta(1)-pyrroline-2-carboxylate reductase family protein			CBP33_RS04680	990	329	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	996513	997187	-					pcp		CBP33_RS04685	675		old_locus_tag=CBP33_04680
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	996513	997187	-	WP_086913964.1	WP_086913964.1		pyroglutamyl-peptidase I	pcp		CBP33_RS04685	675	224	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	997368	998240	+							CBP33_RS04690	873		old_locus_tag=CBP33_04685
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	997368	998240	+	WP_086911603.1	WP_086911603.1		zinc metallopeptidase			CBP33_RS04690	873	290	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	998462	999955	+							CBP33_RS04695	1494		old_locus_tag=CBP33_04690
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	998462	999955	+	WP_086911604.1	WP_086911604.1		DEAD/DEAH box helicase			CBP33_RS04695	1494	497	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1000065	1000727	-							CBP33_RS04700	663		old_locus_tag=CBP33_04695
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1000065	1000727	-	WP_086911605.1	WP_086911605.1		nitrous oxide reductase accessory protein NosL			CBP33_RS04700	663	220	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1000732	1001325	-							CBP33_RS04705	594		old_locus_tag=CBP33_04700
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1000732	1001325	-	WP_086911606.1	WP_086911606.1		nitrous oxide reductase accessory protein NosL			CBP33_RS04705	594	197	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1001322	1002137	-							CBP33_RS04710	816		old_locus_tag=CBP33_04705
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1001322	1002137	-	WP_086911607.1	WP_086911607.1		ABC transporter permease			CBP33_RS04710	816	271	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1002140	1003084	-							CBP33_RS04715	945		old_locus_tag=CBP33_04710
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1002140	1003084	-	WP_086911608.1	WP_086911608.1		ABC transporter ATP-binding protein			CBP33_RS04715	945	314	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1003059	1004306	-							CBP33_RS04720	1248		old_locus_tag=CBP33_04715
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1003059	1004306	-	WP_204246700.1	WP_204246700.1		nitrous oxide reductase family maturation protein NosD			CBP33_RS04720	1248	415	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1004327	1006951	-							CBP33_RS04725	2625		old_locus_tag=CBP33_04720
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1004327	1006951	-	WP_086911609.1	WP_086911609.1		4Fe-4S binding protein			CBP33_RS04725	2625	874	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1007012	1008949	-					nosZ		CBP33_RS04730	1938		old_locus_tag=CBP33_04725
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1007012	1008949	-	WP_086911610.1	WP_086911610.1		TAT-dependent nitrous-oxide reductase	nosZ		CBP33_RS04730	1938	645	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1009647	1010072	+							CBP33_RS04740	426		old_locus_tag=CBP33_04735
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1009647	1010072	+	WP_086911612.1	WP_086911612.1		c-type cytochrome			CBP33_RS04740	426	141	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1010085	1011125	+							CBP33_RS04745	1041		old_locus_tag=CBP33_04740
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1010085	1011125	+	WP_086911613.1	WP_086911613.1		FAD:protein FMN transferase			CBP33_RS04745	1041	346	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1011137	1011982	-							CBP33_RS04750	846		old_locus_tag=CBP33_04745
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1011137	1011982	-	WP_086911614.1	WP_086911614.1		symmetrical bis(5'-nucleosyl)-tetraphosphatase			CBP33_RS04750	846	281	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1012007	1013311	+							CBP33_RS04755	1305		old_locus_tag=CBP33_04750
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1012007	1013311	+	WP_086911615.1	WP_086911615.1		hemolysin family protein			CBP33_RS04755	1305	434	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1013439	1013726	+							CBP33_RS04760	288		old_locus_tag=CBP33_04755
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1013439	1013726	+	WP_086911616.1	WP_086911616.1		H-NS histone family protein			CBP33_RS04760	288	95	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1014288	1017215	+							CBP33_RS04765	2928		old_locus_tag=CBP33_04760
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1014288	1017215	+	WP_086911617.1	WP_086911617.1		aconitate hydratase			CBP33_RS04765	2928	975	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1017308	1018516	+							CBP33_RS04770	1209		old_locus_tag=CBP33_04765
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1017308	1018516	+	WP_086911618.1	WP_086911618.1		FAD-dependent monooxygenase			CBP33_RS04770	1209	402	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1018572	1019840	-							CBP33_RS04775	1269		old_locus_tag=CBP33_04770
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1018572	1019840	-	WP_086911619.1	WP_086911619.1		MFS transporter			CBP33_RS04775	1269	422	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1020064	1020951	-					kynA		CBP33_RS04780	888		old_locus_tag=CBP33_04775
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1020064	1020951	-	WP_086911620.1	WP_086911620.1		tryptophan 2,3-dioxygenase	kynA		CBP33_RS04780	888	295	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1020973	1022340	-					kynU		CBP33_RS04785	1368		old_locus_tag=CBP33_04780
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1020973	1022340	-	WP_086911621.1	WP_086911621.1		kynureninase	kynU		CBP33_RS04785	1368	455	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1022429	1023055	-					kynB		CBP33_RS04790	627		old_locus_tag=CBP33_04785
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1022429	1023055	-	WP_086911622.1	WP_086911622.1		arylformamidase	kynB		CBP33_RS04790	627	208	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1023054	1023236	+							CBP33_RS19010	183		
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1023054	1023236	+	WP_162290784.1	WP_162290784.1		hypothetical protein			CBP33_RS19010	183	60	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1023317	1023568	+							CBP33_RS04795	252		old_locus_tag=CBP33_04790
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1023317	1023568	+	WP_236749246.1	WP_236749246.1		ferrous iron transport protein A			CBP33_RS04795	252	83	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1023565	1025436	+							CBP33_RS04800	1872		old_locus_tag=CBP33_04795
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1023565	1025436	+	WP_086911623.1	WP_086911623.1		ferrous iron transporter B			CBP33_RS04800	1872	623	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1025439	1025669	+							CBP33_RS04805	231		old_locus_tag=CBP33_04800
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1025439	1025669	+	WP_086911624.1	WP_086911624.1		hypothetical protein			CBP33_RS04805	231	76	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1025885	1027006	+							CBP33_RS04810	1122		old_locus_tag=CBP33_04805
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1025885	1027006	+	WP_236749225.1	WP_236749225.1		diguanylate cyclase			CBP33_RS04810	1122	373	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1027029	1027355	-							CBP33_RS04815	327		old_locus_tag=CBP33_04810
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1027029	1027355	-	WP_086911626.1	WP_086911626.1		YkgJ family cysteine cluster protein			CBP33_RS04815	327	108	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1027363	1028283	-					argF		CBP33_RS04820	921		old_locus_tag=CBP33_04815
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1027363	1028283	-	WP_086911627.1	WP_086911627.1		ornithine carbamoyltransferase	argF		CBP33_RS04820	921	306	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1028306	1029502	-							CBP33_RS04825	1197		old_locus_tag=CBP33_04820
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1028306	1029502	-	WP_086911628.1	WP_086911628.1		aspartate aminotransferase family protein			CBP33_RS04825	1197	398	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1029734	1030060	+							CBP33_RS04830	327		old_locus_tag=CBP33_04825
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1029734	1030060	+	WP_086911629.1	WP_086911629.1		DUF3579 domain-containing protein			CBP33_RS04830	327	108	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1030324	1030623	-					rpsT		CBP33_RS04835	300		old_locus_tag=CBP33_04830
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1030324	1030623	-	WP_086911630.1	WP_086911630.1		30S ribosomal protein S20	rpsT		CBP33_RS04835	300	99	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1030814	1032379	+					murJ		CBP33_RS04840	1566		old_locus_tag=CBP33_04835
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1030814	1032379	+	WP_086911631.1	WP_086911631.1		murein biosynthesis integral membrane protein MurJ	murJ		CBP33_RS04840	1566	521	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1032489	1033340	+							CBP33_RS04845	852		old_locus_tag=CBP33_04840
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1032489	1033340	+	WP_086911632.1	WP_086911632.1		tetratricopeptide repeat protein			CBP33_RS04845	852	283	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1033410	1033808	-							CBP33_RS04850	399		old_locus_tag=CBP33_04845
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1033410	1033808	-	WP_086911633.1	WP_086911633.1		universal stress protein			CBP33_RS04850	399	132	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1033942	1034928	-							CBP33_RS04855	987		old_locus_tag=CBP33_04850
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1033942	1034928	-	WP_086911634.1	WP_086911634.1		helix-turn-helix domain-containing protein			CBP33_RS04855	987	328	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1035061	1035687	-							CBP33_RS04860	627		old_locus_tag=CBP33_04855
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1035061	1035687	-	WP_086911635.1	WP_086911635.1		DJ-1/PfpI family protein			CBP33_RS04860	627	208	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1035684	1036268	-							CBP33_RS04865	585		old_locus_tag=CBP33_04860
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1035684	1036268	-	WP_086911636.1	WP_086911636.1		isochorismatase family protein			CBP33_RS04865	585	194	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1036578	1037660	+							CBP33_RS04870	1083		old_locus_tag=CBP33_04865
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	1036578	1037660	+	WP_086911637.1	WP_086911637.1		PHB depolymerase family esterase			CBP33_RS04870	1083	360	
