# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1330163	1331107	-					glyQ	69633049	APS58_RS05880	945		old_locus_tag=APS58_1176
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1330163	1331107	-	WP_011797193.1	WP_011797193.1		glycine--tRNA ligase subunit alpha	glyQ	69633049	APS58_RS05880	945	314	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1331461	1332504	+						69633050	APS58_RS05885	1044		old_locus_tag=APS58_1177
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1331461	1332504	+	WP_017438676.1	WP_017438676.1		c-type cytochrome		69633050	APS58_RS05885	1044	347	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1332498	1333724	-					fabB	69633051	APS58_RS05890	1227		old_locus_tag=APS58_1178
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1332498	1333724	-	WP_017438675.1	WP_017438675.1		beta-ketoacyl-ACP synthase I	fabB	69633051	APS58_RS05890	1227	408	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1333721	1334263	-					fabA	69633052	APS58_RS05895	543		old_locus_tag=APS58_1179
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1333721	1334263	-	WP_011797196.1	WP_011797196.1		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA	fabA	69633052	APS58_RS05895	543	180	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1334509	1335606	-						69633053	APS58_RS05900	1098		old_locus_tag=APS58_1180
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1334509	1335606	-	WP_011797197.1	WP_011797197.1		asparaginase		69633053	APS58_RS05900	1098	365	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1335749	1336687	+						69633054	APS58_RS05905	939		old_locus_tag=APS58_1181
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1335749	1336687	+	WP_048857662.1	WP_048857662.1		LysR family transcriptional regulator		69633054	APS58_RS05905	939	312	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1336739	1338343	-					lnt	69633055	APS58_RS05910	1605		old_locus_tag=APS58_1182
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1336739	1338343	-	WP_048857663.1	WP_048857663.1		apolipoprotein N-acyltransferase	lnt	69633055	APS58_RS05910	1605	534	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1338346	1339230	-						69633056	APS58_RS05915	885		old_locus_tag=APS58_1183
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1338346	1339230	-	WP_011797200.1	WP_011797200.1		CBS domain-containing protein		69633056	APS58_RS05915	885	294	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1339473	1339652	-						69633057	APS58_RS05920	180		
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1339473	1339652	-	WP_133246128.1	WP_133246128.1		hypothetical protein		69633057	APS58_RS05920	180	59	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1339649	1340317	-						69633058	APS58_RS05925	669		old_locus_tag=APS58_1185
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1339649	1340317	-	WP_011797201.1	WP_011797201.1		GNAT family N-acetyltransferase		69633058	APS58_RS05925	669	222	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1340477	1340959	-						69633059	APS58_RS05930	483		old_locus_tag=APS58_1186
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1340477	1340959	-	WP_013596422.1	WP_013596422.1		Lrp/AsnC family transcriptional regulator		69633059	APS58_RS05930	483	160	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1341125	1342081	+						69633060	APS58_RS05935	957		old_locus_tag=APS58_1187
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1341125	1342081	+	WP_048857664.1	WP_048857664.1		triacylglycerol lipase		69633060	APS58_RS05935	957	318	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1342106	1343107	+						69633061	APS58_RS05940	1002		old_locus_tag=APS58_1188
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1342106	1343107	+	WP_228193953.1	WP_228193953.1		lipase chaperone		69633061	APS58_RS05940	1002	333	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1343272	1344408	+					hppD	69633062	APS58_RS05945	1137		old_locus_tag=APS58_1189
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1343272	1344408	+	WP_011797205.1	WP_011797205.1		4-hydroxyphenylpyruvate dioxygenase	hppD	69633062	APS58_RS05945	1137	378	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1344519	1345487	+						69633063	APS58_RS05950	969		old_locus_tag=APS58_1190
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1344519	1345487	+	WP_017439055.1	WP_017439055.1		ABC transporter substrate-binding protein		69633063	APS58_RS05950	969	322	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1345546	1346385	+					phhA	69633064	APS58_RS05955	840		old_locus_tag=APS58_1191
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1345546	1346385	+	WP_041827599.1	WP_041827599.1		phenylalanine 4-monooxygenase	phhA	69633064	APS58_RS05955	840	279	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1346603	1346989	+						69633065	APS58_RS05960	387		old_locus_tag=APS58_1192
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1346603	1346989	+	WP_046059817.1	WP_046059817.1		hypothetical protein		69633065	APS58_RS05960	387	128	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1347021	1347941	-						69633066	APS58_RS05965	921		old_locus_tag=APS58_1193
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1347021	1347941	-	WP_046059850.1	WP_046059850.1		alpha/beta fold hydrolase		69633066	APS58_RS05965	921	306	
gene	pseudogene	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1348168	1349854	+						69633067	APS58_RS05970	1687		pseudo;old_locus_tag=APS58_1195
CDS	without_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1348168	1349854	+				AMP-binding protein		69633067	APS58_RS05970	1687		pseudo
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1350208	1351164	+						69633068	APS58_RS05975	957		old_locus_tag=APS58_1196
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1350208	1351164	+	WP_046059815.1	WP_046059815.1		sugar ABC transporter substrate-binding protein		69633068	APS58_RS05975	957	318	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1351287	1352915	+						69633069	APS58_RS05980	1629		old_locus_tag=APS58_1197
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1351287	1352915	+	WP_061855824.1	WP_061855824.1		sugar ABC transporter ATP-binding protein		69633069	APS58_RS05980	1629	542	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1352912	1353901	+						69633070	APS58_RS05985	990		old_locus_tag=APS58_1198
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1352912	1353901	+	WP_011797212.1	WP_011797212.1		ABC transporter permease		69633070	APS58_RS05985	990	329	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1353919	1354980	+						69633071	APS58_RS05990	1062		old_locus_tag=APS58_1199
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1353919	1354980	+	WP_017439625.1	WP_017439625.1		LacI family transcriptional regulator		69633071	APS58_RS05990	1062	353	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1354977	1355957	+					rbsK	69633072	APS58_RS05995	981		old_locus_tag=APS58_1200
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1354977	1355957	+	WP_046059811.1	WP_046059811.1		ribokinase	rbsK	69633072	APS58_RS05995	981	326	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1355954	1356346	+					rbsD	69633073	APS58_RS06000	393		old_locus_tag=APS58_1201
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1355954	1356346	+	WP_011797215.1	WP_011797215.1		D-ribose pyranase	rbsD	69633073	APS58_RS06000	393	130	
gene	pseudogene	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1356578	1357530	+						69633074	APS58_RS06010	953		pseudo;old_locus_tag=APS58_1203
CDS	without_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1356578	1357530	+				MBL fold metallo-hydrolase		69633074	APS58_RS06010	953		pseudo
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1357598	1359580	-						69633075	APS58_RS06015	1983		old_locus_tag=APS58_1204
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1357598	1359580	-	WP_061855823.1	WP_061855823.1		lytic transglycosylase domain-containing protein		69633075	APS58_RS06015	1983	660	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1359595	1360170	+						69633076	APS58_RS06020	576		old_locus_tag=APS58_1205
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1359595	1360170	+	WP_011797218.1	WP_011797218.1		5-formyltetrahydrofolate cyclo-ligase		69633076	APS58_RS06020	576	191	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1360293	1362080	-						69633077	APS58_RS06025	1788		old_locus_tag=APS58_1206
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1360293	1362080	-	WP_228193952.1	WP_228193952.1		sensor domain-containing diguanylate cyclase		69633077	APS58_RS06025	1788	595	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1362285	1362971	+						69633078	APS58_RS06030	687		old_locus_tag=APS58_1207
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1362285	1362971	+	WP_011797220.1	WP_011797220.1		glutathione S-transferase family protein		69633078	APS58_RS06030	687	228	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1362972	1363433	-						69633079	APS58_RS06035	462		old_locus_tag=APS58_1208
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1362972	1363433	-	WP_017438757.1	WP_017438757.1		hypothetical protein		69633079	APS58_RS06035	462	153	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1363625	1364815	+						69633080	APS58_RS06040	1191		old_locus_tag=APS58_1209
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1363625	1364815	+	WP_158296393.1	WP_158296393.1		hypothetical protein		69633080	APS58_RS06040	1191	396	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1364861	1366120	+						69633081	APS58_RS06045	1260		old_locus_tag=APS58_1211
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1364861	1366120	+	WP_048857667.1	WP_048857667.1		multifunctional CCA addition/repair protein		69633081	APS58_RS06045	1260	419	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1366147	1366602	-					trxC	69633082	APS58_RS06050	456		old_locus_tag=APS58_1212
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1366147	1366602	-	WP_011797223.1	WP_011797223.1		thioredoxin TrxC	trxC	69633082	APS58_RS06050	456	151	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1366726	1367463	+					otsB	69633083	APS58_RS06055	738		old_locus_tag=APS58_1213
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1366726	1367463	+	WP_017440250.1	WP_017440250.1		trehalose-phosphatase	otsB	69633083	APS58_RS06055	738	245	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1367646	1369403	+						69633084	APS58_RS06060	1758		old_locus_tag=APS58_1214
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1367646	1369403	+	WP_048857704.1	WP_048857704.1		glycoside hydrolase family 15 protein		69633084	APS58_RS06060	1758	585	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1369440	1370819	+					otsA	69633085	APS58_RS06065	1380		old_locus_tag=APS58_1215
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1369440	1370819	+	WP_013596448.1	WP_013596448.1		alpha,alpha-trehalose-phosphate synthase (UDP-forming)	otsA	69633085	APS58_RS06065	1380	459	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1370844	1371104	+						69633086	APS58_RS06070	261		old_locus_tag=APS58_1216
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1370844	1371104	+	WP_048857668.1	WP_048857668.1		helix-turn-helix transcriptional regulator		69633086	APS58_RS06070	261	86	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1371117	1372052	-						69633087	APS58_RS06075	936		old_locus_tag=APS58_1217
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1371117	1372052	-	WP_011797227.1	WP_011797227.1		ROK family protein		69633087	APS58_RS06075	936	311	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1372206	1372664	+						69633088	APS58_RS06080	459		old_locus_tag=APS58_1218
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1372206	1372664	+	WP_061855822.1	WP_061855822.1		GNAT family N-acetyltransferase		69633088	APS58_RS06080	459	152	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1372723	1373634	-						69633089	APS58_RS06085	912		old_locus_tag=APS58_1219
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1372723	1373634	-	WP_017439509.1	WP_017439509.1		amino acid ABC transporter substrate-binding protein		69633089	APS58_RS06085	912	303	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1373750	1373944	-						69633090	APS58_RS06090	195		old_locus_tag=APS58_1220
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1373750	1373944	-	WP_017439510.1	WP_017439510.1		DUF2905 domain-containing protein		69633090	APS58_RS06090	195	64	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1374185	1375333	-						69633091	APS58_RS06095	1149		old_locus_tag=APS58_1221
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1374185	1375333	-	WP_048857705.1	WP_048857705.1		SAM-dependent methyltransferase		69633091	APS58_RS06095	1149	382	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1375332	1376153	+						69633092	APS58_RS06100	822		old_locus_tag=APS58_1222
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1375332	1376153	+	WP_048857669.1	WP_048857669.1		SDR family oxidoreductase		69633092	APS58_RS06100	822	273	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1376221	1376592	+						69633093	APS58_RS06105	372		old_locus_tag=APS58_1223
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1376221	1376592	+	WP_017440054.1	WP_017440054.1		dihydroneopterin aldolase		69633093	APS58_RS06105	372	123	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1376610	1376756	-						69633094	APS58_RS06110	147		old_locus_tag=APS58_1224
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1376610	1376756	-	WP_046059848.1	WP_046059848.1		YbdD/YjiX family protein		69633094	APS58_RS06110	147	48	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1376882	1378945	-						69633095	APS58_RS06115	2064		old_locus_tag=APS58_1225
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1376882	1378945	-	WP_017439281.1	WP_017439281.1		carbon starvation protein A		69633095	APS58_RS06115	2064	687	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1379101	1379760	-						69633096	APS58_RS06120	660		old_locus_tag=APS58_1226
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1379101	1379760	-	WP_011797243.1	WP_011797243.1		response regulator transcription factor		69633096	APS58_RS06120	660	219	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1379757	1381193	-						69633097	APS58_RS06125	1437		old_locus_tag=APS58_1227
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1379757	1381193	-	WP_048857670.1	WP_048857670.1		cache domain-containing protein		69633097	APS58_RS06125	1437	478	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1381355	1382287	+					ttcA	69633098	APS58_RS06130	933		old_locus_tag=APS58_1228
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1381355	1382287	+	WP_011797245.1	WP_011797245.1		tRNA 2-thiocytidine(32) synthetase TtcA	ttcA	69633098	APS58_RS06130	933	310	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1382354	1383055	+						69633099	APS58_RS06135	702		old_locus_tag=APS58_1229
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1382354	1383055	+	WP_011797246.1	WP_011797246.1		DUF4136 domain-containing protein		69633099	APS58_RS06135	702	233	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1383078	1383719	+						69633100	APS58_RS06140	642		old_locus_tag=APS58_1230
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1383078	1383719	+	WP_011797247.1	WP_011797247.1		histidine phosphatase family protein		69633100	APS58_RS06140	642	213	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1383703	1384881	+						69633101	APS58_RS06145	1179		old_locus_tag=APS58_1231
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1383703	1384881	+	WP_011797248.1	WP_011797248.1		DSD1 family PLP-dependent enzyme		69633101	APS58_RS06145	1179	392	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1384890	1385504	-						69633102	APS58_RS06150	615		old_locus_tag=APS58_1232
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1384890	1385504	-	WP_011797249.1	WP_011797249.1		tail fiber protein		69633102	APS58_RS06150	615	204	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1385604	1386215	-						69633103	APS58_RS06155	612		old_locus_tag=APS58_1233
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1385604	1386215	-	WP_011797250.1	WP_011797250.1		tail fiber protein		69633103	APS58_RS06155	612	203	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1386770	1387834	-					ruvB	69633104	APS58_RS06165	1065		old_locus_tag=APS58_1235
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	1386770	1387834	-	WP_011797251.1	WP_011797251.1		Holliday junction branch migration DNA helicase RuvB	ruvB	69633104	APS58_RS06165	1065	354	
