# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1078733	1079569	-	WP_013593428.1	WP_013593428.1		MBL fold metallo-hydrolase		34237851	ACAV_RS04700	837	278	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1079646	1080929	-					lysA	34239239	ACAV_RS04705	1284		old_locus_tag=Acav_0963
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1079646	1080929	-	WP_013593429.1	WP_013593429.1		diaminopimelate decarboxylase	lysA	34239239	ACAV_RS04705	1284	427	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1080926	1081204	-						34239592	ACAV_RS23995	279		old_locus_tag=Acav_0964
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1080926	1081204	-	WP_225976044.1	WP_225976044.1		lipoprotein		34239592	ACAV_RS23995	279	92	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1081253	1081585	+					cyaY	34239932	ACAV_RS04710	333		old_locus_tag=Acav_0965
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1081253	1081585	+	WP_013593430.1	WP_013593430.1		iron donor protein CyaY	cyaY	34239932	ACAV_RS04710	333	110	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1081685	1084078	-						34239446	ACAV_RS04715	2394		old_locus_tag=Acav_0966
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1081685	1084078	-	WP_013593431.1	WP_013593431.1		penicillin-binding protein 1A		34239446	ACAV_RS04715	2394	797	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1084353	1085432	+						34236772	ACAV_RS04720	1080		old_locus_tag=Acav_0967
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1084353	1085432	+	WP_013593432.1	WP_013593432.1		pilus assembly protein PilM		34236772	ACAV_RS04720	1080	359	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1085429	1086043	+						34236040	ACAV_RS04725	615		old_locus_tag=Acav_0968
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1085429	1086043	+	WP_013593433.1	WP_013593433.1		PilN domain-containing protein		34236040	ACAV_RS04725	615	204	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1086046	1086726	+						34236176	ACAV_RS04730	681		old_locus_tag=Acav_0969
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1086046	1086726	+	WP_174270267.1	WP_174270267.1		type 4a pilus biogenesis protein PilO		34236176	ACAV_RS04730	681	226	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1086723	1087268	+						34239119	ACAV_RS04735	546		old_locus_tag=Acav_0970
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1086723	1087268	+	WP_013593435.1	WP_013593435.1		pilus assembly protein PilP		34239119	ACAV_RS04735	546	181	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1087265	1089412	+						34235975	ACAV_RS04740	2148		old_locus_tag=Acav_0971
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1087265	1089412	+	WP_013593436.1	WP_013593436.1		type IV pilus secretin PilQ		34235975	ACAV_RS04740	2148	715	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1089559	1091280	+						34237478	ACAV_RS04745	1722		old_locus_tag=Acav_0972
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1089559	1091280	+	WP_157768730.1	WP_157768730.1		Ig-like domain-containing protein		34237478	ACAV_RS04745	1722	573	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1091262	1091813	+						34239287	ACAV_RS04750	552		old_locus_tag=Acav_0973
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1091262	1091813	+	WP_013593438.1	WP_013593438.1		shikimate kinase		34239287	ACAV_RS04750	552	183	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1091925	1093055	+					aroB	34237268	ACAV_RS04755	1131		old_locus_tag=Acav_0974
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1091925	1093055	+	WP_174270292.1	WP_174270292.1		3-dehydroquinate synthase	aroB	34237268	ACAV_RS04755	1131	376	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1093078	1094337	+						34236411	ACAV_RS04760	1260		old_locus_tag=Acav_0975
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1093078	1094337	+	WP_013593440.1	WP_013593440.1		deoxyguanosinetriphosphate triphosphohydrolase		34236411	ACAV_RS04760	1260	419	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1094486	1095064	+						34239901	ACAV_RS04765	579		old_locus_tag=Acav_0976
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1094486	1095064	+	WP_167539401.1	WP_167539401.1		DUF1415 domain-containing protein		34239901	ACAV_RS04765	579	192	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1095061	1096023	+						34238444	ACAV_RS04770	963		old_locus_tag=Acav_0977
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1095061	1096023	+	WP_013593442.1	WP_013593442.1		SAM-dependent methyltransferase		34238444	ACAV_RS04770	963	320	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1096042	1096746	+						34235334	ACAV_RS04775	705		old_locus_tag=Acav_0978
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1096042	1096746	+	WP_013593443.1	WP_013593443.1		transposase		34235334	ACAV_RS04775	705	234	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1096917	1101659	+						34236813	ACAV_RS04780	4743		old_locus_tag=Acav_0979
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1096917	1101659	+	WP_013593444.1	WP_013593444.1		glutamate synthase-related protein		34236813	ACAV_RS04780	4743	1580	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1101717	1103195	+						34239464	ACAV_RS04785	1479		old_locus_tag=Acav_0980
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1101717	1103195	+	WP_013593445.1	WP_013593445.1		glutamate synthase subunit beta		34239464	ACAV_RS04785	1479	492	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1103542	1104345	+						34235666	ACAV_RS04790	804		old_locus_tag=Acav_0981
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1103542	1104345	+	WP_013593446.1	WP_013593446.1		amino acid ABC transporter substrate-binding protein		34235666	ACAV_RS04790	804	267	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1104541	1105194	+						34235814	ACAV_RS04795	654		old_locus_tag=Acav_0982
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1104541	1105194	+	WP_013593447.1	WP_013593447.1		amino acid ABC transporter permease		34235814	ACAV_RS04795	654	217	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1105235	1105987	+						34236007	ACAV_RS04800	753		old_locus_tag=Acav_0983
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1105235	1105987	+	WP_041828577.1	WP_041828577.1		amino acid ABC transporter ATP-binding protein		34236007	ACAV_RS04800	753	250	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1106196	1107020	+						34235951	ACAV_RS04805	825		old_locus_tag=Acav_0984
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1106196	1107020	+	WP_041828579.1	WP_041828579.1		ABC transporter ATP-binding protein		34235951	ACAV_RS04805	825	274	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1107017	1107799	+					mlaE	34236379	ACAV_RS04810	783		old_locus_tag=Acav_0985
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1107017	1107799	+	WP_011794170.1	WP_011794170.1		lipid asymmetry maintenance ABC transporter permease subunit MlaE	mlaE	34236379	ACAV_RS04810	783	260	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1107839	1108330	+					mlaD	34237060	ACAV_RS04815	492		old_locus_tag=Acav_0986
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1107839	1108330	+	WP_011794171.1	WP_011794171.1		outer membrane lipid asymmetry maintenance protein MlaD	mlaD	34237060	ACAV_RS04815	492	163	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1108327	1109109	+						34237488	ACAV_RS04820	783		old_locus_tag=Acav_0987
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1108327	1109109	+	WP_013593450.1	WP_013593450.1		VacJ family lipoprotein		34237488	ACAV_RS04820	783	260	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1109252	1109908	+						34239395	ACAV_RS04825	657		old_locus_tag=Acav_0988
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1109252	1109908	+	WP_013593451.1	WP_013593451.1		ABC transporter substrate-binding protein		34239395	ACAV_RS04825	657	218	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1109929	1110219	+						34239411	ACAV_RS04830	291		old_locus_tag=Acav_0989
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1109929	1110219	+	WP_013593452.1	WP_013593452.1		STAS domain-containing protein		34239411	ACAV_RS04830	291	96	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1110234	1111766	-						34236834	ACAV_RS04835	1533		old_locus_tag=Acav_0990
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1110234	1111766	-	WP_013593453.1	WP_013593453.1		DUF4034 domain-containing protein		34236834	ACAV_RS04835	1533	510	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1111872	1112849	+						34236934	ACAV_RS04840	978		old_locus_tag=Acav_0991
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1111872	1112849	+	WP_013593454.1	WP_013593454.1		ABC transporter ATP-binding protein		34236934	ACAV_RS04840	978	325	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1112846	1113601	+						34238838	ACAV_RS04845	756		old_locus_tag=Acav_0992
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1112846	1113601	+	WP_013593455.1	WP_013593455.1		ABC transporter permease		34238838	ACAV_RS04845	756	251	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1113678	1113926	+						34236766	ACAV_RS04850	249		old_locus_tag=Acav_0993
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1113678	1113926	+	WP_011794177.1	WP_011794177.1		BolA family transcriptional regulator		34236766	ACAV_RS04850	249	82	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1114001	1115305	+					murA	34235219	ACAV_RS04855	1305		old_locus_tag=Acav_0994
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1114001	1115305	+	WP_013593456.1	WP_013593456.1		UDP-N-acetylglucosamine 1-carboxyvinyltransferase	murA	34235219	ACAV_RS04855	1305	434	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1115302	1115964	+					hisG	34238021	ACAV_RS04860	663		old_locus_tag=Acav_0995
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1115302	1115964	+	WP_013593457.1	WP_013593457.1		ATP phosphoribosyltransferase	hisG	34238021	ACAV_RS04860	663	220	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1116071	1116424	+						34237739	ACAV_RS04865	354		old_locus_tag=Acav_0996
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1116071	1116424	+	WP_013593458.1	WP_013593458.1		hypothetical protein		34237739	ACAV_RS04865	354	117	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1116458	1117768	+					hisD	34237318	ACAV_RS04870	1311		old_locus_tag=Acav_0997
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1116458	1117768	+	WP_013593459.1	WP_013593459.1		histidinol dehydrogenase	hisD	34237318	ACAV_RS04870	1311	436	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1117842	1118195	-						34237274	ACAV_RS04875	354		old_locus_tag=Acav_0998
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1117842	1118195	-	WP_157768731.1	WP_157768731.1		DUF2917 domain-containing protein		34237274	ACAV_RS04875	354	117	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1118341	1119810	+						34236507	ACAV_RS04880	1470		old_locus_tag=Acav_0999
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1118341	1119810	+	WP_013593461.1	WP_013593461.1		PLP-dependent aminotransferase family protein		34236507	ACAV_RS04880	1470	489	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1119871	1120107	+						34239375	ACAV_RS04885	237		old_locus_tag=Acav_1000
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1119871	1120107	+	WP_041828960.1	WP_041828960.1		hypothetical protein		34239375	ACAV_RS04885	237	78	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1120104	1120553	+						34235222	ACAV_RS04890	450		old_locus_tag=Acav_1001
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1120104	1120553	+	WP_013593463.1	WP_013593463.1		PIN domain-containing protein		34235222	ACAV_RS04890	450	149	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1120550	1121662	+					hisC	34235930	ACAV_RS04895	1113		old_locus_tag=Acav_1002
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1120550	1121662	+	WP_013593464.1	WP_013593464.1		histidinol-phosphate transaminase	hisC	34235930	ACAV_RS04895	1113	370	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1121659	1122288	+					hisB	34238341	ACAV_RS04900	630		old_locus_tag=Acav_1003
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1121659	1122288	+	WP_013593465.1	WP_013593465.1		imidazoleglycerol-phosphate dehydratase HisB	hisB	34238341	ACAV_RS04900	630	209	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1122291	1122959	+					hisH	34235582	ACAV_RS04905	669		old_locus_tag=Acav_1004
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1122291	1122959	+	WP_013593466.1	WP_013593466.1		imidazole glycerol phosphate synthase subunit HisH	hisH	34235582	ACAV_RS04905	669	222	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1123053	1123799	+					hisA	34237329	ACAV_RS04910	747		old_locus_tag=Acav_1005
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1123053	1123799	+	WP_013593467.1	WP_013593467.1		1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	hisA	34237329	ACAV_RS04910	747	248	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1123839	1125041	-						34238441	ACAV_RS04915	1203		old_locus_tag=Acav_1006
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1123839	1125041	-	WP_013593468.1	WP_013593468.1		spherulation-specific family 4 protein		34238441	ACAV_RS04915	1203	400	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1125195	1126403	-						34238962	ACAV_RS04920	1209		old_locus_tag=Acav_1007
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1125195	1126403	-	WP_013593469.1	WP_013593469.1		spherulation-specific family 4 protein		34238962	ACAV_RS04920	1209	402	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1126452	1127825	-					pelG	34239353	ACAV_RS04925	1374		old_locus_tag=Acav_1008
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1126452	1127825	-	WP_013593470.1	WP_013593470.1		exopolysaccharide Pel transporter PelG	pelG	34239353	ACAV_RS04925	1374	457	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1127825	1129363	-					pelF	34236399	ACAV_RS04930	1539		old_locus_tag=Acav_1009
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1127825	1129363	-	WP_013593471.1	WP_013593471.1		GT4 family glycosyltransferase PelF	pelF	34236399	ACAV_RS04930	1539	512	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1129360	1130373	-						34237045	ACAV_RS04935	1014		old_locus_tag=Acav_1010
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1129360	1130373	-	WP_013593472.1	WP_013593472.1		membrane protein		34237045	ACAV_RS04935	1014	337	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1130366	1131784	-						34235468	ACAV_RS04940	1419		old_locus_tag=Acav_1011
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1130366	1131784	-	WP_013593473.1	WP_013593473.1		membrane protein		34235468	ACAV_RS04940	1419	472	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1131792	1132346	-						34237820	ACAV_RS04945	555		old_locus_tag=Acav_1012
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1131792	1132346	-	WP_013593474.1	WP_013593474.1		hypothetical protein		34237820	ACAV_RS04945	555	184	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1132378	1136388	-						34236664	ACAV_RS04950	4011		old_locus_tag=Acav_1013
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1132378	1136388	-	WP_013593475.1	WP_013593475.1		tetratricopeptide repeat protein		34236664	ACAV_RS04950	4011	1336	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1136348	1139191	-						34235831	ACAV_RS04955	2844		old_locus_tag=Acav_1014
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1136348	1139191	-	WP_244875523.1	WP_244875523.1		bifunctional glycoside hydrolase 114/ polysaccharide deacetylase family protein		34235831	ACAV_RS04955	2844	947	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1139539	1140555	+					galE	34237376	ACAV_RS04960	1017		old_locus_tag=Acav_1015
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1139539	1140555	+	WP_013593477.1	WP_013593477.1		UDP-glucose 4-epimerase GalE	galE	34237376	ACAV_RS04960	1017	338	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1140609	1141928	-						34237674	ACAV_RS04965	1320		old_locus_tag=Acav_1016
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1140609	1141928	-	WP_013593478.1	WP_013593478.1		dicarboxylate/amino acid:cation symporter		34237674	ACAV_RS04965	1320	439	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1142081	1142944	+						34235515	ACAV_RS04970	864		old_locus_tag=Acav_1017
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1142081	1142944	+	WP_013593479.1	WP_013593479.1		D-hexose-6-phosphate mutarotase		34235515	ACAV_RS04970	864	287	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1143015	1143815	+					hisF	34236496	ACAV_RS04975	801		old_locus_tag=Acav_1018
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	1143015	1143815	+	WP_013593480.1	WP_013593480.1		imidazole glycerol phosphate synthase subunit HisF	hisF	34236496	ACAV_RS04975	801	266	
