# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	without_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	282454	282735	+				response regulator			H9L24_RS22320	282		partial;pseudo
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	284671	285375	-							H9L24_RS01395	705		old_locus_tag=H9L24_01395
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	284671	285375	-	WP_187736674.1	WP_187736674.1		Crp/Fnr family transcriptional regulator			H9L24_RS01395	705	234	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	285468	286001	+							H9L24_RS01400	534		old_locus_tag=H9L24_01400
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	285468	286001	+	WP_187736675.1	WP_187736675.1		DUF962 domain-containing protein			H9L24_RS01400	534	177	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	286049	287410	-							H9L24_RS01405	1362		old_locus_tag=H9L24_01405
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	286049	287410	-	WP_246483683.1	WP_246483683.1		dual specificity protein phosphatase family protein			H9L24_RS01405	1362	453	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	287578	287982	-							H9L24_RS01410	405		old_locus_tag=H9L24_01410
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	287578	287982	-	WP_187736677.1	WP_187736677.1		hypothetical protein			H9L24_RS01410	405	134	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	288624	290246	+							H9L24_RS01415	1623		old_locus_tag=H9L24_01415
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	288624	290246	+	WP_187736678.1	WP_187736678.1		PAS domain-containing methyl-accepting chemotaxis protein			H9L24_RS01415	1623	540	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	290512	291558	+							H9L24_RS01420	1047		old_locus_tag=H9L24_01420
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	290512	291558	+	WP_223009129.1	WP_223009129.1		helix-turn-helix transcriptional regulator			H9L24_RS01420	1047	348	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	291861	294200	-							H9L24_RS01425	2340		old_locus_tag=H9L24_01425
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	291861	294200	-	WP_187736679.1	WP_187736679.1		type I restriction endonuclease subunit R			H9L24_RS01425	2340	779	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	294282	296078	-							H9L24_RS01430	1797		old_locus_tag=H9L24_01430
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	294282	296078	-	WP_187736680.1	WP_187736680.1		DUF262 domain-containing protein			H9L24_RS01430	1797	598	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	296113	297354	-							H9L24_RS01435	1242		old_locus_tag=H9L24_01435
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	296113	297354	-	WP_187736681.1	WP_187736681.1		restriction endonuclease subunit S			H9L24_RS01435	1242	413	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	297354	298811	-							H9L24_RS01440	1458		old_locus_tag=H9L24_01440
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	297354	298811	-	WP_187736682.1	WP_187736682.1		type I restriction-modification system subunit M			H9L24_RS01440	1458	485	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	299024	299707	-							H9L24_RS01445	684		old_locus_tag=H9L24_01445
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	299024	299707	-	WP_187736683.1	WP_187736683.1		hypothetical protein			H9L24_RS01445	684	227	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	299704	300201	-							H9L24_RS01450	498		old_locus_tag=H9L24_01450
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	299704	300201	-	WP_187736684.1	WP_187736684.1		hypothetical protein			H9L24_RS01450	498	165	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	300201	300782	-							H9L24_RS01455	582		old_locus_tag=H9L24_01455
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	300201	300782	-	WP_187736685.1	WP_187736685.1		DUF3987 domain-containing protein			H9L24_RS01455	582	193	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	300779	302611	-							H9L24_RS01460	1833		old_locus_tag=H9L24_01460
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	300779	302611	-	WP_187736686.1	WP_187736686.1		DUF3987 domain-containing protein			H9L24_RS01460	1833	610	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	302608	302877	-							H9L24_RS01465	270		old_locus_tag=H9L24_01465
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	302608	302877	-	WP_187736687.1	WP_187736687.1		hypothetical protein			H9L24_RS01465	270	89	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	302890	303084	-							H9L24_RS22325	195		
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	302890	303084	-	WP_246483684.1	WP_246483684.1		AlpA family phage regulatory protein			H9L24_RS22325	195	64	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	304043	305284	-							H9L24_RS01475	1242		old_locus_tag=H9L24_01475
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	304043	305284	-	WP_187736688.1	WP_187736688.1		integrase arm-type DNA-binding domain-containing protein			H9L24_RS01475	1242	413	
gene	tRNA	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	305460	305536	-							H9L24_RS01480	77		old_locus_tag=H9L24_01480
tRNA		GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	305460	305536	-				tRNA-Arg			H9L24_RS01480	77		anticodon=TCT
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	305741	307468	+							H9L24_RS01485	1728		old_locus_tag=H9L24_01485
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	305741	307468	+	WP_187736689.1	WP_187736689.1		Kef family K(+) transporter			H9L24_RS01485	1728	575	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	307500	308216	-							H9L24_RS01490	717		old_locus_tag=H9L24_01490
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	307500	308216	-	WP_187736690.1	WP_187736690.1		glutathione binding-like protein			H9L24_RS01490	717	238	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	308326	310149	-							H9L24_RS01495	1824		old_locus_tag=H9L24_01495
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	308326	310149	-	WP_187736691.1	WP_187736691.1		M14 family metallopeptidase			H9L24_RS01495	1824	607	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	310231	311298	-							H9L24_RS01500	1068		old_locus_tag=H9L24_01500
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	310231	311298	-	WP_187736692.1	WP_187736692.1		endonuclease/exonuclease/phosphatase family protein			H9L24_RS01500	1068	355	
gene	pseudogene	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	311341	313069	-							H9L24_RS01505	1729		pseudo;old_locus_tag=H9L24_01505
CDS	without_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	311341	313069	-				DEAD/DEAH box helicase			H9L24_RS01505	1729		pseudo
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	313327	314988	+					ettA		H9L24_RS01510	1662		old_locus_tag=H9L24_01510
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	313327	314988	+	WP_187736693.1	WP_187736693.1		energy-dependent translational throttle protein EttA	ettA		H9L24_RS01510	1662	553	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	315031	315924	+							H9L24_RS22330	894		
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	315031	315924	+	WP_246483543.1	WP_246483543.1		DUF1631 domain-containing protein			H9L24_RS22330	894	297	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	316203	317306	+							H9L24_RS22335	1104		
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	316203	317306	+	WP_246483685.1	WP_246483685.1		DUF1631 domain-containing protein			H9L24_RS22335	1104	367	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	317357	318724	-							H9L24_RS01520	1368		old_locus_tag=H9L24_01520
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	317357	318724	-	WP_187736694.1	WP_187736694.1		ABC transporter substrate-binding protein			H9L24_RS01520	1368	455	
gene	pseudogene	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	318721	319712	-							H9L24_RS01525	992		pseudo;old_locus_tag=H9L24_01525
CDS	without_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	318721	319712	-				P1 family peptidase			H9L24_RS01525	992		pseudo
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	319810	320127	-							H9L24_RS01530	318		old_locus_tag=H9L24_01530
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	319810	320127	-	WP_187736695.1	WP_187736695.1		MerR family transcriptional regulator			H9L24_RS01530	318	105	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	320150	321154	-							H9L24_RS01535	1005		old_locus_tag=H9L24_01535
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	320150	321154	-	WP_187736696.1	WP_187736696.1		DnaJ domain-containing protein			H9L24_RS01535	1005	334	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	321271	321639	-							H9L24_RS01540	369		old_locus_tag=H9L24_01540
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	321271	321639	-	WP_187736697.1	WP_187736697.1		copper-binding protein			H9L24_RS01540	369	122	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	321684	322181	-							H9L24_RS01545	498		old_locus_tag=H9L24_01545
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	321684	322181	-	WP_187736698.1	WP_187736698.1		DUF411 domain-containing protein			H9L24_RS01545	498	165	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	322257	322742	-							H9L24_RS01550	486		old_locus_tag=H9L24_01550
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	322257	322742	-	WP_187736699.1	WP_187736699.1		cupredoxin family protein			H9L24_RS01550	486	161	
gene	pseudogene	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	322770	324160	-							H9L24_RS01555	1391		pseudo;old_locus_tag=H9L24_01555
CDS	without_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	322770	324160	-				copper oxidase			H9L24_RS01555	1391		pseudo
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	324162	325598	-							H9L24_RS01560	1437		old_locus_tag=H9L24_01560
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	324162	325598	-	WP_187736700.1	WP_187736700.1		TolC family protein			H9L24_RS01560	1437	478	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	325595	325960	-							H9L24_RS01565	366		old_locus_tag=H9L24_01565
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	325595	325960	-	WP_187736701.1	WP_187736701.1		hypothetical protein			H9L24_RS01565	366	121	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	326063	326509	-							H9L24_RS01570	447		old_locus_tag=H9L24_01570
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	326063	326509	-	WP_187736702.1	WP_187736702.1		hypothetical protein			H9L24_RS01570	447	148	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	326546	327172	-							H9L24_RS01575	627		old_locus_tag=H9L24_01575
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	326546	327172	-	WP_187736703.1	WP_187736703.1		YitT family protein			H9L24_RS01575	627	208	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	327343	327831	-							H9L24_RS01580	489		old_locus_tag=H9L24_01580
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	327343	327831	-	WP_187736704.1	WP_187736704.1		hypothetical protein			H9L24_RS01580	489	162	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	327828	329852	-							H9L24_RS01585	2025		old_locus_tag=H9L24_01585
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	327828	329852	-	WP_187736705.1	WP_187736705.1		heavy metal translocating P-type ATPase			H9L24_RS01585	2025	674	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	329893	330351	+							H9L24_RS01590	459		old_locus_tag=H9L24_01590
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	329893	330351	+	WP_187736706.1	WP_187736706.1		Cd(II)/Pb(II)-responsive transcriptional regulator			H9L24_RS01590	459	152	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	330451	331254	+							H9L24_RS01595	804		old_locus_tag=H9L24_01595
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	330451	331254	+	WP_187736707.1	WP_187736707.1		ABC transporter permease			H9L24_RS01595	804	267	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	331273	332274	+							H9L24_RS01600	1002		old_locus_tag=H9L24_01600
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	331273	332274	+	WP_187736708.1	WP_187736708.1		MlaD family protein			H9L24_RS01600	1002	333	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	332325	332978	+							H9L24_RS01605	654		old_locus_tag=H9L24_01605
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	332325	332978	+	WP_187738193.1	WP_187738193.1		hypothetical protein			H9L24_RS01605	654	217	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	332985	333326	-							H9L24_RS01610	342		old_locus_tag=H9L24_01610
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	332985	333326	-	WP_246483544.1	WP_246483544.1		hypothetical protein			H9L24_RS01610	342	113	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	333441	333611	-							H9L24_RS01615	171		old_locus_tag=H9L24_01615
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	333441	333611	-	WP_187736709.1	WP_187736709.1		hypothetical protein			H9L24_RS01615	171	56	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	333806	334822	-							H9L24_RS01620	1017		old_locus_tag=H9L24_01620
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	333806	334822	-	WP_187736710.1	WP_187736710.1		porin			H9L24_RS01620	1017	338	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	334975	336894	-							H9L24_RS01625	1920		old_locus_tag=H9L24_01625
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	334975	336894	-	WP_187736711.1	WP_187736711.1		potassium transporter Kup			H9L24_RS01625	1920	639	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	337037	337765	+							H9L24_RS01630	729		old_locus_tag=H9L24_01630
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	337037	337765	+	WP_187736712.1	WP_187736712.1		MgtC/SapB family protein			H9L24_RS01630	729	242	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	337983	338930	+							H9L24_RS01635	948		old_locus_tag=H9L24_01635
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	337983	338930	+	WP_187736713.1	WP_187736713.1		CysB family HTH-type transcriptional regulator			H9L24_RS01635	948	315	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	338934	340184	-							H9L24_RS01640	1251		old_locus_tag=H9L24_01640
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	338934	340184	-	WP_187736714.1	WP_187736714.1		acyl-CoA dehydrogenase family protein			H9L24_RS01640	1251	416	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	340192	341208	-							H9L24_RS01645	1017		old_locus_tag=H9L24_01645
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	340192	341208	-	WP_187736715.1	WP_187736715.1		aldo/keto reductase			H9L24_RS01645	1017	338	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	341220	342206	-							H9L24_RS01650	987		old_locus_tag=H9L24_01650
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	341220	342206	-	WP_187736716.1	WP_187736716.1		ATP-binding cassette domain-containing protein			H9L24_RS01650	987	328	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	342178	343221	-							H9L24_RS01655	1044		old_locus_tag=H9L24_01655
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	342178	343221	-	WP_187736717.1	WP_187736717.1		ABC transporter ATP-binding protein			H9L24_RS01655	1044	347	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	343223	344017	-							H9L24_RS01660	795		old_locus_tag=H9L24_01660
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	343223	344017	-	WP_246483686.1	WP_246483686.1		ABC transporter permease			H9L24_RS01660	795	264	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	344250	345236	-							H9L24_RS01665	987		old_locus_tag=H9L24_01665
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	344250	345236	-	WP_187736718.1	WP_187736718.1		ABC transporter permease			H9L24_RS01665	987	328	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	345508	346692	+							H9L24_RS01670	1185		old_locus_tag=H9L24_01670
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	345508	346692	+	WP_187736719.1	WP_187736719.1		LLM class flavin-dependent oxidoreductase			H9L24_RS01670	1185	394	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	346841	348319	+							H9L24_RS01675	1479		old_locus_tag=H9L24_01675
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	346841	348319	+	WP_246483545.1	WP_246483545.1		ABC transporter substrate-binding protein			H9L24_RS01675	1479	492	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	348327	349862	+							H9L24_RS01680	1536		old_locus_tag=H9L24_01680
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	348327	349862	+	WP_187736720.1	WP_187736720.1		amidase			H9L24_RS01680	1536	511	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	349990	351159	+							H9L24_RS01685	1170		old_locus_tag=H9L24_01685
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	349990	351159	+	WP_246483546.1	WP_246483546.1		acyl-CoA/acyl-ACP dehydrogenase			H9L24_RS01685	1170	389	
